dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of;daily_hosp_occ;daily_icu_occ
13Jun2020;13;6;2020;30;1;Austria;AT;AUT;8858775;Europe;4,51529698;62;10
13Jun2020;13;6;2020;89;10;Belgium;BE;BEL;11455519;Europe;14,28132588;395;82
13Jun2020;13;6;2020;105;4;Bulgaria;BG;BGR;7000039;Europe;9,88565921;;
13Jun2020;13;6;2020;5;0;Cyprus;CY;CYP;875899;Europe;4,45256816;4;2
13Jun2020;13;6;2020;64;1;Denmark;DK;DNK;5806081;Europe;8,7150007;9;9
13Jun2020;13;6;2020;5;0;Estonia;EE;EST;1324820;Europe;8,3784967;15;
13Jun2020;13;6;2020;9;0;Finland;FI;FIN;5517919;Europe;5,38246393;26;2
13Jun2020;13;6;2020;726;28;France;FR;FRA;67012883;Europe;9,87720525;;
13Jun2020;13;6;2020;12;2;Ireland;IE;IRL;4904240;Europe;7,62605419;76;
13Jun2020;13;6;2020;3;0;Luxembourg;LU;LUX;613894;Europe;7,00446657;13;1
13Jun2020;13;6;2020;1;0;Malta;MT;MLT;493559;Europe;5,67308062;1;
13Jun2020;13;6;2020;210;9;Netherlands;NL;NLD;17282163;Europe;13,51104026;;
13Jun2020;13;6;2020;270;1;Portugal;PT;PRT;10276617;Europe;41,20032886;428;77
13Jun2020;13;6;2020;1;0;Slovakia;SK;SVK;5450421;Europe;0,40363854;2;1
13Jun2020;13;6;2020;2;0;Slovenia;SI;SVN;2080908;Europe;0,81695106;6;0
13Jun2020;13;6;2020;396;0;Spain;ES;ESP;46937060;Europe;9,32525386;;
13Jun2020;13;6;2020;1329;29;Sweden;SE;SWE;10230185;Europe;115,6772825;1323;256
14Jun2020;14;6;2020;20;2;Austria;AT;AUT;8858775;Europe;4,24437916;57;12
14Jun2020;14;6;2020;49;5;Belgium;BE;BEL;11455519;Europe;13,61789021;400;85
14Jun2020;14;6;2020;75;0;Bulgaria;BG;BGR;7000039;Europe;10,75708292;161;15
14Jun2020;14;6;2020;0;0;Cyprus;CY;CYP;875899;Europe;4,22423133;4;2
14Jun2020;14;6;2020;40;3;Denmark;DK;DNK;5806081;Europe;8,7150007;49;9
14Jun2020;14;6;2020;3;0;Estonia;EE;EST;1324820;Europe;8,15205084;13;
14Jun2020;14;6;2020;14;0;Finland;FI;FIN;5517919;Europe;4,73004406;26;1
14Jun2020;14;6;2020;526;24;France;FR;FRA;67012883;Europe;7,93429526;8508;708
14Jun2020;14;6;2020;45;0;Ireland;IE;IRL;4904240;Europe;7,46293004;81;27
14Jun2020;14;6;2020;8;0;Luxembourg;LU;LUX;613894;Europe;7,65604485;11;1
14Jun2020;14;6;2020;2;0;Malta;MT;MLT;493559;Europe;6,07830067;1;0
14Jun2020;14;6;2020;179;4;Netherlands;NL;NLD;17282163;Europe;13,78878327;317;81
14Jun2020;14;6;2020;283;7;Portugal;PT;PRT;10276617;Europe;41,45333041;419;73
14Jun2020;14;6;2020;3;0;Slovakia;SK;SVK;5450421;Europe;0,44033296;2;1
14Jun2020;14;6;2020;2;0;Slovenia;SI;SVN;2080908;Europe;0,91306295;6;0
14Jun2020;14;6;2020;323;0;Spain;ES;ESP;46937060;Europe;9,5851764;;
14Jun2020;14;6;2020;1032;33;Sweden;SE;SWE;10230185;Europe;121,1121793;1328;263
15Jun2020;15;6;2020;24;0;Austria;AT;AUT;8858775;Europe;4,47014401;64;15
15Jun2020;15;6;2020;22;3;Belgium;BE;BEL;11455519;Europe;13,5131372;393;75
15Jun2020;15;6;2020;24;2;Bulgaria;BG;BGR;7000039;Europe;11,09993816;;
15Jun2020;15;6;2020;3;0;Cyprus;CY;CYP;875899;Europe;4,45256816;4;2
15Jun2020;15;6;2020;54;0;Denmark;DK;DNK;5806081;Europe;9,02502049;46;9
15Jun2020;15;6;2020;0;0;Estonia;EE;EST;1324820;Europe;7,85012304;11;
15Jun2020;15;6;2020;17;1;Finland;FI;FIN;5517919;Europe;4,44007967;22;3
15Jun2020;15;6;2020;407;9;France;FR;FRA;67012883;Europe;8,15813282;;
15Jun2020;15;6;2020;8;1;Ireland;IE;IRL;4904240;Europe;6,38223252;78;24
15Jun2020;15;6;2020;7;0;Luxembourg;LU;LUX;613894;Europe;8,47051771;15;2
15Jun2020;15;6;2020;2;0;Malta;MT;MLT;493559;Europe;6,28091069;2;
15Jun2020;15;6;2020;143;2;Netherlands;NL;NLD;17282163;Europe;13,54575813;;
15Jun2020;15;6;2020;227;5;Portugal;PT;PRT;10276617;Europe;40,7721724;431;73
15Jun2020;15;6;2020;3;0;Slovakia;SK;SVK;5450421;Europe;0,47702737;2;1
15Jun2020;15;6;2020;3;0;Slovenia;SI;SVN;2080908;Europe;1,05723079;7;1
15Jun2020;15;6;2020;181;0;Spain;ES;ESP;46937060;Europe;9,52552205;;
15Jun2020;15;6;2020;418;27;Sweden;SE;SWE;10230185;Europe;126,9771759;1303;244
16Jun2020;16;6;2020;27;1;Austria;AT;AUT;8858775;Europe;4,53787346;66;12
16Jun2020;16;6;2020;147;8;Belgium;BE;BEL;11455519;Europe;13,27744295;371;67
16Jun2020;16;6;2020;51;2;Bulgaria;BG;BGR;7000039;Europe;11,82850553;;
16Jun2020;16;6;2020;2;0;Cyprus;CY;CYP;875899;Europe;4,11006292;5;2
16Jun2020;16;6;2020;24;1;Denmark;DK;DNK;5806081;Europe;8,92168056;43;8
16Jun2020;16;6;2020;1;0;Estonia;EE;EST;1324820;Europe;7,85012304;12;
16Jun2020;16;6;2020;4;0;Finland;FI;FIN;5517919;Europe;4,04137864;22;2
16Jun2020;16;6;2020;152;29;France;FR;FRA;67012883;Europe;7,88057425;;
16Jun2020;16;6;2020;18;0;Ireland;IE;IRL;4904240;Europe;5,28114448;69;20
16Jun2020;16;6;2020;2;0;Luxembourg;LU;LUX;613894;Europe;8,63341228;15;1
16Jun2020;16;6;2020;6;0;Malta;MT;MLT;493559;Europe;7,2939608;0;
16Jun2020;16;6;2020;165;6;Netherlands;NL;NLD;17282163;Europe;13,90450952;;
16Jun2020;16;6;2020;346;3;Portugal;PT;PRT;10276617;Europe;42,19287339;423;71
16Jun2020;16;6;2020;4;0;Slovakia;SK;SVK;5450421;Europe;0,5504162;1;1
16Jun2020;16;6;2020;1;0;Slovenia;SI;SVN;2080908;Europe;1,00917484;7;1
16Jun2020;16;6;2020;219;0;Spain;ES;ESP;46937060;Europe;9,3657336;;
16Jun2020;16;6;2020;685;30;Sweden;SE;SWE;10230185;Europe;128,47275;1281;237
17Jun2020;17;6;2020;33;3;Austria;AT;AUT;8858775;Europe;4,7862148;60;11
17Jun2020;17;6;2020;99;7;Belgium;BE;BEL;11455519;Europe;14,04563163;344;60
17Jun2020;17;6;2020;112;5;Bulgaria;BG;BGR;7000039;Europe;13,07135575;;
17Jun2020;17;6;2020;0;0;Cyprus;CY;CYP;875899;Europe;3,76755768;4;2
17Jun2020;17;6;2020;33;0;Denmark;DK;DNK;5806081;Europe;8,88723392;39;6
17Jun2020;17;6;2020;1;0;Estonia;EE;EST;1324820;Europe;7,92560499;9;
17Jun2020;17;6;2020;4;0;Finland;FI;FIN;5517919;Europe;4,07762419;26;2
17Jun2020;17;6;2020;344;111;France;FR;FRA;67012883;Europe;9,53697217;;
17Jun2020;17;6;2020;13;3;Ireland;IE;IRL;4904240;Europe;5,46465915;60;21
17Jun2020;17;6;2020;3;0;Luxembourg;LU;LUX;613894;Europe;8,95920143;12;2
17Jun2020;17;6;2020;6;0;Malta;MT;MLT;493559;Europe;8,10440089;1;
17Jun2020;17;6;2020;139;5;Netherlands;NL;NLD;17282163;Europe;14,11860309;;
17Jun2020;17;6;2020;300;2;Portugal;PT;PRT;10276617;Europe;43,21461041;435;69
17Jun2020;17;6;2020;0;0;Slovakia;SK;SVK;5450421;Europe;0,5504162;1;1
17Jun2020;17;6;2020;3;0;Slovenia;SI;SVN;2080908;Europe;1,15334268;7;1
17Jun2020;17;6;2020;355;0;Spain;ES;ESP;46937060;Europe;9,28264361;;
17Jun2020;17;6;2020;1209;28;Sweden;SE;SWE;10230185;Europe;128,8344248;1240;232
18Jun2020;18;6;2020;17;6;Austria;AT;AUT;8858775;Europe;4,6281794;64;8
18Jun2020;18;6;2020;123;7;Belgium;BE;BEL;11455519;Europe;13,31236062;340;52
18Jun2020;18;6;2020;89;3;Bulgaria;BG;BGR;7000039;Europe;13,6713524;;
18Jun2020;18;6;2020;0;0;Cyprus;CY;CYP;875899;Europe;3,08254719;2;1
18Jun2020;18;6;2020;44;0;Denmark;DK;DNK;5806081;Europe;9,00779717;38;6
18Jun2020;18;6;2020;2;0;Estonia;EE;EST;1324820;Europe;7,32174937;7;
18Jun2020;18;6;2020;5;0;Finland;FI;FIN;5517919;Europe;3,73329148;;
18Jun2020;18;6;2020;458;28;France;FR;FRA;67012883;Europe;9,69515071;;
18Jun2020;18;6;2020;7;1;Ireland;IE;IRL;4904240;Europe;4,68981942;48;21
18Jun2020;18;6;2020;10;0;Luxembourg;LU;LUX;613894;Europe;10,58814714;14;2
18Jun2020;18;6;2020;1;0;Malta;MT;MLT;493559;Europe;8,30701091;0;
18Jun2020;18;6;2020;117;4;Netherlands;NL;NLD;17282163;Europe;14,29797879;;
18Jun2020;18;6;2020;336;1;Portugal;PT;PRT;10276617;Europe;42,92268555;416;67
18Jun2020;18;6;2020;9;0;Slovakia;SK;SVK;5450421;Europe;0,66049944;3;1
18Jun2020;18;6;2020;4;0;Slovenia;SI;SVN;2080908;Europe;1,24945457;6;1
18Jun2020;18;6;2020;585;0;Spain;ES;ESP;46937060;Europe;9,81740228;;
18Jun2020;18;6;2020;1457;32;Sweden;SE;SWE;10230185;Europe;131,854898;1197;224
19Jun2020;19;6;2020;40;1;Austria;AT;AUT;8858775;Europe;4,67333237;68;7
19Jun2020;19;6;2020;108;5;Belgium;BE;BEL;11455519;Europe;12,99810161;308;50
19Jun2020;19;6;2020;132;6;Bulgaria;BG;BGR;7000039;Europe;15,55705618;;
19Jun2020;19;6;2020;0;1;Cyprus;CY;CYP;875899;Europe;3,08254719;2;0
19Jun2020;19;6;2020;50;2;Denmark;DK;DNK;5806081;Europe;9,18003039;37;6
19Jun2020;19;6;2020;0;0;Estonia;EE;EST;1324820;Europe;6,56692985;7;
19Jun2020;19;6;2020;0;0;Finland;FI;FIN;5517919;Europe;3,73329148;;
19Jun2020;19;6;2020;467;28;France;FR;FRA;67012883;Europe;9,24747559;;
19Jun2020;19;6;2020;14;4;Ireland;IE;IRL;4904240;Europe;4,34318059;44;16
19Jun2020;19;6;2020;6;0;Luxembourg;LU;LUX;613894;Europe;10,42525257;12;1
19Jun2020;19;6;2020;0;0;Malta;MT;MLT;493559;Europe;7,69918085;1;
19Jun2020;19;6;2020;115;4;Netherlands;NL;NLD;17282163;Europe;13,75406539;;
19Jun2020;19;6;2020;417;1;Portugal;PT;PRT;10276617;Europe;43,75953682;422;67
19Jun2020;19;6;2020;1;0;Slovakia;SK;SVK;5450421;Europe;0,66049944;2;1
19Jun2020;19;6;2020;8;0;Slovenia;SI;SVN;2080908;Europe;1,53779023;8;1
19Jun2020;19;6;2020;307;1179;Spain;ES;ESP;46937060;Europe;9,79396664;;
19Jun2020;19;6;2020;1494;29;Sweden;SE;SWE;10230185;Europe;135,8724207;1177;217
20Jun2020;20;6;2020;30;0;Austria;AT;AUT;8858775;Europe;4,31210862;66;8
20Jun2020;20;6;2020;121;4;Belgium;BE;BEL;11455519;Europe;12,43941894;292;53
20Jun2020;20;6;2020;81;3;Bulgaria;BG;BGR;7000039;Europe;15,52848491;;
20Jun2020;20;6;2020;0;0;Cyprus;CY;CYP;875899;Europe;2,85421036;1;0
20Jun2020;20;6;2020;47;0;Denmark;DK;DNK;5806081;Europe;8,88723392;39;6
20Jun2020;20;6;2020;2;0;Estonia;EE;EST;1324820;Europe;5,20825471;5;
20Jun2020;20;6;2020;16;0;Finland;FI;FIN;5517919;Europe;3,47957264;;
20Jun2020;20;6;2020;811;14;France;FR;FRA;67012883;Europe;9,54592567;;
20Jun2020;20;6;2020;13;0;Ireland;IE;IRL;4904240;Europe;4,18005644;41;17
20Jun2020;20;6;2020;8;0;Luxembourg;LU;LUX;613894;Europe;10,91393628;13;1
20Jun2020;20;6;2020;1;0;Malta;MT;MLT;493559;Europe;7,49657083;1;
20Jun2020;20;6;2020;107;3;Netherlands;NL;NLD;17282163;Europe;13,15807518;;
20Jun2020;20;6;2020;375;3;Portugal;PT;PRT;10276617;Europe;43,74007516;422;70
20Jun2020;20;6;2020;14;0;Slovakia;SK;SVK;5450421;Europe;0,91736033;1;1
20Jun2020;20;6;2020;2;0;Slovenia;SI;SVN;2080908;Europe;1,3936224;6;1
20Jun2020;20;6;2020;363;7;Spain;ES;ESP;46937060;Europe;9,86001254;;
20Jun2020;20;6;2020;1209;30;Sweden;SE;SWE;10230185;Europe;140,3298181;1173;215
21Jun2020;21;6;2020;62;0;Austria;AT;AUT;8858775;Europe;4,79750304;61;8
21Jun2020;21;6;2020;50;3;Belgium;BE;BEL;11455519;Europe;12,15134818;295;50
21Jun2020;21;6;2020;117;6;Bulgaria;BG;BGR;7000039;Europe;16,58562188;267;13
21Jun2020;21;6;2020;0;0;Cyprus;CY;CYP;875899;Europe;2,85421036;1;0
21Jun2020;21;6;2020;0;0;Denmark;DK;DNK;5806081;Europe;8,04329116;38;6
21Jun2020;21;6;2020;2;0;Estonia;EE;EST;1324820;Europe;3,77409761;5;
21Jun2020;21;6;2020;9;0;Finland;FI;FIN;5517919;Europe;3,2258538;;
21Jun2020;21;6;2020;641;16;France;FR;FRA;67012883;Europe;9,63844519;7305;577
21Jun2020;21;6;2020;6;1;Ireland;IE;IRL;4904240;Europe;3,89458917;41;16
21Jun2020;21;6;2020;6;0;Luxembourg;LU;LUX;613894;Europe;11,40262;16;2
21Jun2020;21;6;2020;1;0;Malta;MT;MLT;493559;Europe;7,2939608;1;0
21Jun2020;21;6;2020;76;8;Netherlands;NL;NLD;17282163;Europe;12,53893971;255;68
21Jun2020;21;6;2020;377;1;Portugal;PT;PRT;10276617;Europe;43,69142102;407;69
21Jun2020;21;6;2020;10;0;Slovakia;SK;SVK;5450421;Europe;1,06413798;2;1
21Jun2020;21;6;2020;6;0;Slovenia;SI;SVN;2080908;Europe;1,63390212;6;1
21Jun2020;21;6;2020;334;1;Spain;ES;ESP;46937060;Europe;10,06028072;;
21Jun2020;21;6;2020;698;29;Sweden;SE;SWE;10230185;Europe;140,9456427;1179;212
22Jun2020;22;6;2020;38;2;Austria;AT;AUT;8858775;Europe;4,7071971;59;10
22Jun2020;22;6;2020;20;9;Belgium;BE;BEL;11455519;Europe;11,98548927;293;42
22Jun2020;22;6;2020;33;0;Bulgaria;BG;BGR;7000039;Europe;16,82847767;;
22Jun2020;22;6;2020;1;0;Cyprus;CY;CYP;875899;Europe;2,51170512;0;0
22Jun2020;22;6;2020;0;0;Denmark;DK;DNK;5806081;Europe;7,62993145;37;7
22Jun2020;22;6;2020;0;0;Estonia;EE;EST;1324820;Europe;3,170242;5;
22Jun2020;22;6;2020;1;0;Finland;FI;FIN;5517919;Europe;2,93588942;21;2
22Jun2020;22;6;2020;284;7;France;FR;FRA;67012883;Europe;9,55040242;;
22Jun2020;22;6;2020;5;0;Ireland;IE;IRL;4904240;Europe;3,62951242;43;16
22Jun2020;22;6;2020;15;0;Luxembourg;LU;LUX;613894;Europe;13,19446028;15;1
22Jun2020;22;6;2020;0;0;Malta;MT;MLT;493559;Europe;7,09135078;1;
22Jun2020;22;6;2020;91;1;Netherlands;NL;NLD;17282163;Europe;11,68256543;;
22Jun2020;22;6;2020;292;2;Portugal;PT;PRT;10276617;Europe;45,15104533;424;72
22Jun2020;22;6;2020;1;0;Slovakia;SK;SVK;5450421;Europe;1,08248519;3;1
22Jun2020;22;6;2020;1;0;Slovenia;SI;SVN;2080908;Europe;1,68195807;6;1
22Jun2020;22;6;2020;232;1;Spain;ES;ESP;46937060;Europe;10,19876405;;
22Jun2020;22;6;2020;321;22;Sweden;SE;SWE;10230185;Europe;140,1440932;1168;203
23Jun2020;23;6;2020;35;0;Austria;AT;AUT;8858775;Europe;4,8652325;57;11
23Jun2020;23;6;2020;143;12;Belgium;BE;BEL;11455519;Europe;11,69741851;281;41
23Jun2020;23;6;2020;79;8;Bulgaria;BG;BGR;7000039;Europe;16,77133513;;
23Jun2020;23;6;2020;2;0;Cyprus;CY;CYP;875899;Europe;2,05503146;0;0
23Jun2020;23;6;2020;136;2;Denmark;DK;DNK;5806081;Europe;9,73117667;32;8
23Jun2020;23;6;2020;0;0;Estonia;EE;EST;1324820;Europe;3,09476004;6;
23Jun2020;23;6;2020;1;1;Finland;FI;FIN;5517919;Europe;2,59155671;;
23Jun2020;23;6;2020;373;23;France;FR;FRA;67012883;Europe;9,79214698;;
23Jun2020;23;6;2020;4;2;Ireland;IE;IRL;4904240;Europe;3,58873138;40;11
23Jun2020;23;6;2020;1;0;Luxembourg;LU;LUX;613894;Europe;13,19446028;11;0
23Jun2020;23;6;2020;0;0;Malta;MT;MLT;493559;Europe;6,68613074;1;
23Jun2020;23;6;2020;65;0;Netherlands;NL;NLD;17282163;Europe;11,10393415;;
23Jun2020;23;6;2020;259;4;Portugal;PT;PRT;10276617;Europe;43,85684511;441;72
23Jun2020;23;6;2020;1;0;Slovakia;SK;SVK;5450421;Europe;1,06413798;4;1
23Jun2020;23;6;2020;1;0;Slovenia;SI;SVN;2080908;Europe;1,73001401;5;1
23Jun2020;23;6;2020;248;1;Spain;ES;ESP;46937060;Europe;10,19663353;;
23Jun2020;23;6;2020;800;20;Sweden;SE;SWE;10230185;Europe;138,765819;1153;203
24Jun2020;24;6;2020;31;3;Austria;AT;AUT;8858775;Europe;5,06842086;59;11
24Jun2020;24;6;2020;110;4;Belgium;BE;BEL;11455519;Europe;11,61012434;268;40
24Jun2020;24;6;2020;130;1;Bulgaria;BG;BGR;7000039;Europe;17,4999025;;
24Jun2020;24;6;2020;2;0;Cyprus;CY;CYP;875899;Europe;2,05503146;0;0
24Jun2020;24;6;2020;34;1;Denmark;DK;DNK;5806081;Europe;9,64506007;33;8
24Jun2020;24;6;2020;1;0;Estonia;EE;EST;1324820;Europe;2,64186833;4;
24Jun2020;24;6;2020;11;0;Finland;FI;FIN;5517919;Europe;2,35596064;22;2
24Jun2020;24;6;2020;517;57;France;FR;FRA;67012883;Europe;9,96226352;;
24Jun2020;24;6;2020;8;3;Ireland;IE;IRL;4904240;Europe;3,58873138;37;9
24Jun2020;24;6;2020;12;0;Luxembourg;LU;LUX;613894;Europe;14,17182771;13;0
24Jun2020;24;6;2020;0;0;Malta;MT;MLT;493559;Europe;6,07830067;1;
24Jun2020;24;6;2020;64;5;Netherlands;NL;NLD;17282163;Europe;10,52530288;;
24Jun2020;24;6;2020;345;6;Portugal;PT;PRT;10276617;Europe;43,11730212;429;73
24Jun2020;24;6;2020;1;0;Slovakia;SK;SVK;5450421;Europe;1,06413798;5;4
24Jun2020;24;6;2020;13;2;Slovenia;SI;SVN;2080908;Europe;2,30668535;7;2
24Jun2020;24;6;2020;334;2;Spain;ES;ESP;46937060;Europe;10,23924379;;
24Jun2020;24;6;2020;1309;25;Sweden;SE;SWE;10230185;Europe;139,9681433;1109;192
25Jun2020;25;6;2020;33;0;Austria;AT;AUT;8858775;Europe;5,05713262;60;11
25Jun2020;25;6;2020;100;3;Belgium;BE;BEL;11455519;Europe;11,30459475;256;38
25Jun2020;25;6;2020;128;1;Bulgaria;BG;BGR;7000039;Europe;17,84275773;;
25Jun2020;25;6;2020;1;0;Cyprus;CY;CYP;875899;Europe;1,94086304;0;0
25Jun2020;25;6;2020;54;0;Denmark;DK;DNK;5806081;Europe;10,31676961;36;9
25Jun2020;25;6;2020;1;0;Estonia;EE;EST;1324820;Europe;1,88704881;3;
25Jun2020;25;6;2020;12;0;Finland;FI;FIN;5517919;Europe;2,30159232;;
25Jun2020;25;6;2020;81;11;France;FR;FRA;67012883;Europe;9,26985935;;
25Jun2020;25;6;2020;5;6;Ireland;IE;IRL;4904240;Europe;3,36443567;30;12
25Jun2020;25;6;2020;7;0;Luxembourg;LU;LUX;613894;Europe;14,823406;13;1
25Jun2020;25;6;2020;3;0;Malta;MT;MLT;493559;Europe;5,67308062;1;
25Jun2020;25;6;2020;82;2;Netherlands;NL;NLD;17282163;Europe;9,93509898;;
25Jun2020;25;6;2020;367;3;Portugal;PT;PRT;10276617;Europe;43,82765262;436;67
25Jun2020;25;6;2020;18;0;Slovakia;SK;SVK;5450421;Europe;1,35769329;5;4
25Jun2020;25;6;2020;7;0;Slovenia;SI;SVN;2080908;Europe;2,54696507;7;2
25Jun2020;25;6;2020;400;3;Spain;ES;ESP;46937060;Europe;10,18171995;;
25Jun2020;25;6;2020;1698;22;Sweden;SE;SWE;10230185;Europe;143,6044412;1019;181
26Jun2020;26;6;2020;47;5;Austria;AT;AUT;8858775;Europe;5,27160922;60;10
26Jun2020;26;6;2020;76;5;Belgium;BE;BEL;11455519;Europe;11,13873584;247;36
26Jun2020;26;6;2020;166;2;Bulgaria;BG;BGR;7000039;Europe;18,88560907;;
26Jun2020;26;6;2020;1;0;Cyprus;CY;CYP;875899;Europe;1,94086304;2;0
26Jun2020;26;6;2020;21;0;Denmark;DK;DNK;5806081;Europe;10,35121625;31;11
26Jun2020;26;6;2020;1;0;Estonia;EE;EST;1324820;Europe;1,43415709;3;
26Jun2020;26;6;2020;5;0;Finland;FI;FIN;5517919;Europe;1,95725961;24;1
26Jun2020;26;6;2020;0;21;France;FR;FRA;67012883;Europe;8,63565294;;
26Jun2020;26;6;2020;9;1;Ireland;IE;IRL;4904240;Europe;3,40521671;26;12
26Jun2020;26;6;2020;11;0;Luxembourg;LU;LUX;613894;Europe;16,12656257;9;1
26Jun2020;26;6;2020;2;0;Malta;MT;MLT;493559;Europe;5,06525056;1;
26Jun2020;26;6;2020;110;3;Netherlands;NL;NLD;17282163;Europe;9,62263809;;
26Jun2020;26;6;2020;311;6;Portugal;PT;PRT;10276617;Europe;43,83738345;457;67
26Jun2020;26;6;2020;23;0;Slovakia;SK;SVK;5450421;Europe;1,63290139;6;4
26Jun2020;26;6;2020;6;0;Slovenia;SI;SVN;2080908;Europe;2,83530074;8;1
26Jun2020;26;6;2020;419;8;Spain;ES;ESP;46937060;Europe;10,0048874;;
26Jun2020;26;6;2020;1279;23;Sweden;SE;SWE;10230185;Europe;146,1557147;997;174
27Jun2020;27;6;2020;67;0;Austria;AT;AUT;8858775;Europe;5,68927419;61;10
27Jun2020;27;6;2020;113;2;Belgium;BE;BEL;11455519;Europe;10,97287692;237;34
27Jun2020;27;6;2020;105;4;Bulgaria;BG;BGR;7000039;Europe;18,88560907;;
27Jun2020;27;6;2020;0;0;Cyprus;CY;CYP;875899;Europe;1,37002097;1;0
27Jun2020;27;6;2020;39;1;Denmark;DK;DNK;5806081;Europe;9,92063321;29;11
27Jun2020;27;6;2020;2;0;Estonia;EE;EST;1324820;Europe;1,20771124;4;
27Jun2020;27;6;2020;19;1;Finland;FI;FIN;5517919;Europe;2,13848735;;
27Jun2020;27;6;2020;1588;26;France;FR;FRA;67012883;Europe;9,92197276;;
27Jun2020;27;6;2020;9;3;Ireland;IE;IRL;4904240;Europe;3,34404515;22;11
27Jun2020;27;6;2020;22;0;Luxembourg;LU;LUX;613894;Europe;19,22155942;13;1
27Jun2020;27;6;2020;0;0;Malta;MT;MLT;493559;Europe;4,86264054;0;
27Jun2020;27;6;2020;91;3;Netherlands;NL;NLD;17282163;Europe;8,93406688;;
27Jun2020;27;6;2020;451;6;Portugal;PT;PRT;10276617;Europe;45,59866345;442;70
27Jun2020;27;6;2020;13;0;Slovakia;SK;SVK;5450421;Europe;1,85306786;4;4
27Jun2020;27;6;2020;11;0;Slovenia;SI;SVN;2080908;Europe;3,26780425;8;0
27Jun2020;27;6;2020;564;3;Spain;ES;ESP;46937060;Europe;10,36281352;;
27Jun2020;27;6;2020;1204;11;Sweden;SE;SWE;10230185;Europe;146,0188648;983;167
28Jun2020;28;6;2020;64;2;Austria;AT;AUT;8858775;Europe;6,18595686;62;9
28Jun2020;28;6;2020;41;8;Belgium;BE;BEL;11455519;Europe;11,18238292;237;36
28Jun2020;28;6;2020;112;1;Bulgaria;BG;BGR;7000039;Europe;19,41417755;362;13
28Jun2020;28;6;2020;2;0;Cyprus;CY;CYP;875899;Europe;1,5983578;1;0
28Jun2020;28;6;2020;0;0;Denmark;DK;DNK;5806081;Europe;9,23170035;30;10
28Jun2020;28;6;2020;0;0;Estonia;EE;EST;1324820;Europe;0,98126538;3;
28Jun2020;28;6;2020;0;0;Finland;FI;FIN;5517919;Europe;1,88476852;;
28Jun2020;28;6;2020;0;0;France;FR;FRA;67012883;Europe;9,13704907;6336;481
28Jun2020;28;6;2020;23;4;Ireland;IE;IRL;4904240;Europe;2,89545373;20;11
28Jun2020;28;6;2020;44;0;Luxembourg;LU;LUX;613894;Europe;25,08576399;11;2
28Jun2020;28;6;2020;0;0;Malta;MT;MLT;493559;Europe;4,45742049;0;0
28Jun2020;28;6;2020;69;2;Netherlands;NL;NLD;17282163;Europe;8,29757247;190;43
28Jun2020;28;6;2020;323;6;Portugal;PT;PRT;10276617;Europe;45,9878966;458;75
28Jun2020;28;6;2020;14;0;Slovakia;SK;SVK;5450421;Europe;2,05488714;4;4
28Jun2020;28;6;2020;14;0;Slovenia;SI;SVN;2080908;Europe;3,84447558;7;0
28Jun2020;28;6;2020;301;2;Spain;ES;ESP;46937060;Europe;10,31594224;;
28Jun2020;28;6;2020;755;14;Sweden;SE;SWE;10230185;Europe;144,7969905;990;166
29Jun2020;29;6;2020;63;2;Austria;AT;AUT;8858775;Europe;6,62619832;66;8
29Jun2020;29;6;2020;24;5;Belgium;BE;BEL;11455519;Europe;11,11254759;244;41
29Jun2020;29;6;2020;66;3;Bulgaria;BG;BGR;7000039;Europe;20,01417421;;
29Jun2020;29;6;2020;0;0;Cyprus;CY;CYP;875899;Europe;1,25585256;1;0
29Jun2020;29;6;2020;0;0;Denmark;DK;DNK;5806081;Europe;8,30164099;35;9
29Jun2020;29;6;2020;1;0;Estonia;EE;EST;1324820;Europe;1,05674733;3;
29Jun2020;29;6;2020;0;0;Finland;FI;FIN;5517919;Europe;1,57668135;23;0
29Jun2020;29;6;2020;0;0;France;FR;FRA;67012883;Europe;8,52970316;;
29Jun2020;29;6;2020;2;1;Ireland;IE;IRL;4904240;Europe;2,77311061;22;12
29Jun2020;29;6;2020;25;0;Luxembourg;LU;LUX;613894;Europe;28,01786628;16;2
29Jun2020;29;6;2020;0;0;Malta;MT;MLT;493559;Europe;4,05220045;0;
29Jun2020;29;6;2020;73;0;Netherlands;NL;NLD;17282163;Europe;7,89253058;;
29Jun2020;29;6;2020;457;3;Portugal;PT;PRT;10276617;Europe;48,22598721;489;71
29Jun2020;29;6;2020;7;0;Slovakia;SK;SVK;5450421;Europe;2,12827596;3;3
29Jun2020;29;6;2020;9;0;Slovenia;SI;SVN;2080908;Europe;4,13281125;8;0
29Jun2020;29;6;2020;200;3;Spain;ES;ESP;46937060;Europe;10,35642198;;
29Jun2020;29;6;2020;415;23;Sweden;SE;SWE;10230185;Europe;142,0893171;919;157
30Jun2020;30;6;2020;41;1;Austria;AT;AUT;8858775;Europe;6,78423371;58;6
30Jun2020;30;6;2020;127;3;Belgium;BE;BEL;11455519;Europe;11,13000642;222;37
30Jun2020;30;6;2020;140;4;Bulgaria;BG;BGR;7000039;Europe;21,28559569;;
30Jun2020;30;6;2020;2;0;Cyprus;CY;CYP;875899;Europe;1,25585256;1;0
